"Order ID "," Order Item ID "," Order YearMonth "," Order Year "," Order Month "," Order Day ","Order Time","Order Quantity","Product Department","Product Category","Product Name"," Customer ID ","Customer Market","Customer Region","Customer Country","Warehouse Country","Shipment Year","Shipment Month","Shipment Day","Shipment Mode"," Shipment Days - Scheduled "," Gross Sales "," Discount % "," Profit "
27235,68234,201602,2016,2,2,"13:17",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",5019,"Pacific Asia","South Asia","India","Puerto Rico",2017,9,2,"Same Day",3,100,"  -  ",245
45368,113364,201610,2016,10,24,"06:04",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",1577,"Africa","West Africa","Senegal","Puerto Rico",2015,1,23,"First Class",1,100,"0.1",245
63366,158424,201707,2017,7,13,"23:34",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",5542,"Europe","Western Europe","Germany","Puerto Rico",2016,4,4,"First Class",1,100,"0.18",245
1563,3902,201501,2015,1,23,"19:14",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",12425,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2016,6,1,"Standard Class",4,100,"  -  ",245
3535,8795,201502,2015,2,21,"14:07",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",7840,"LATAM","Central America","Mexico","Puerto Rico",2016,8,6,"Standard Class",4,100,"0.06",245
4728,11857,201503,2015,3,11,"00:04",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",2341,"LATAM","Central America","Honduras","Puerto Rico",2016,9,19,"Standard Class",4,100,"0.1",245
9106,22713,201505,2015,5,13,"21:53",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",4188,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2016,12,21,"Standard Class",4,100,"0.2",245
9595,23974,201505,2015,5,21,"01:12",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",4080,"LATAM","South America","Brazil","Puerto Rico",2017,5,5,"Standard Class",4,100,"0.16",245
11006,27567,201506,2015,6,10,"15:32",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",5761,"Europe","Western Europe","Austria","Puerto Rico",2017,5,9,"Standard Class",4,100,"0.1",245
11648,29124,201506,2015,6,20,"00:27",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",10721,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,6,8,"Standard Class",4,100,"0.06",245
17506,43763,201509,2015,9,13,"12:46",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",9876,"Europe","Western Europe","France","Puerto Rico",2017,8,5,"Standard Class",4,100,"0.13",245
23535,58866,201512,2015,12,10,"13:00",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",8917,"Pacific Asia","Oceania","Australia","Puerto Rico",2017,9,19,"Standard Class",4,100,"0.02",245
27596,69089,201602,2016,2,7,"19:45",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",10153,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2017,9,27,"Standard Class",4,100,"0.02",245
35293,88137,201605,2016,5,30,"04:21",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",6080,"North America","US Center","USA","Puerto Rico",2015,10,4,"Standard Class",4,100,"0.06",245
35293,88136,201605,2016,5,30,"04:21",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",6080,"North America","US Center","USA","Puerto Rico",2015,10,21,"Standard Class",4,100,"0.07",245
45571,113890,201610,2016,10,27,"05:12",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",10646,"Europe","Eastern Europe","Russia","Puerto Rico",2016,5,25,"Standard Class",4,100,"0.01",245
51611,128971,201701,2017,1,23,"09:16",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",5633,"LATAM","Central America","Honduras","Puerto Rico",2017,4,19,"Standard Class",4,100,"0.15",245
61275,153280,201706,2017,6,13,"11:00",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",2609,"LATAM","Central America","Mexico","Puerto Rico",2017,9,5,"Standard Class",4,100,"0.01",245
67665,169179,201709,2017,9,14,"17:42",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",6365,"Europe","Western Europe","France","Puerto Rico",2017,9,23,"Standard Class",4,100,"0.06",245
21091,52736,201511,2015,11,4,"20:45",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",8861,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,16,"Same Day",3,40,"0.05",97
27063,67809,201601,2016,1,31,"01:01",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",8639,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2016,3,26,"First Class",1,40,"0.16",97
29981,74967,201603,2016,3,13,"15:19",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",8760,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,3,26,"First Class",1,40,"0.2",97
31238,78069,201603,2016,3,31,"23:42",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",2588,"Pacific Asia","Oceania","New zealand","Puerto Rico",2016,5,29,"Second Class",2,40,"0.16",97
45368,113362,201610,2016,10,24,"06:04",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",1577,"Africa","West Africa","Senegal","Puerto Rico",2016,11,17,"First Class",1,40,"0.18",97
51028,127530,201701,2017,1,14,"21:01",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",5264,"Europe","Southern Europe","Albania","Puerto Rico",2017,3,20,"First Class",1,40,"0.2",97
55015,137593,201703,2017,3,14,"01:51",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",9475,"LATAM","Central America","Mexico","Puerto Rico",2017,4,24,"Second Class",2,40,"0.12",97
57558,143982,201704,2017,4,20,"04:46",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",6284,"LATAM","South America","Venezuela","Puerto Rico",2017,6,12,"Second Class",2,40,"0.2",97
61366,153511,201706,2017,6,14,"18:53",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",94,"LATAM","South America","Brazil","Puerto Rico",2017,7,31,"Second Class",2,40,"0.06",97
2163,5419,201502,2015,2,1,"13:26",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",11650,"LATAM","South America","Brazil","Puerto Rico",2015,2,12,"Standard Class",4,40,"0.18",97
2393,5981,201502,2015,2,4,"22:01",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",8666,"LATAM","Central America","Mexico","Puerto Rico",2015,3,12,"Standard Class",4,40,"0.05",97
9336,23297,201505,2015,5,17,"06:27",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",11662,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2015,6,26,"Standard Class",4,40,"0.18",97
15016,37594,201508,2015,8,8,"04:25",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",8591,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,8,14,"Standard Class",4,40,"0.02",97
19836,49578,201510,2015,10,17,"13:05",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",4726,"Europe","Western Europe","France","Puerto Rico",2015,10,30,"Standard Class",4,40,"0.2",97
25563,64033,201601,2016,1,9,"03:30",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",2400,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,1,13,"Standard Class",4,40,"0.04",97
25988,65045,201601,2016,1,15,"08:24",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",3296,"Pacific Asia","Southeast Asia","Philippines","Puerto Rico",2016,1,19,"Standard Class",4,40,"0.12",97
27558,68984,201602,2016,2,7,"06:26",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",10308,"Pacific Asia","South Asia","India","Puerto Rico",2016,2,11,"Standard Class",4,40,"0.18",97
35818,89446,201606,2016,6,6,"20:17",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",10866,"North America","US Center","USA","Puerto Rico",2016,6,10,"Standard Class",4,40,"0.01",97
37063,92481,201606,2016,6,25,"00:28",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",11610,"North America","US Center","USA","Puerto Rico",2016,6,29,"Standard Class",4,40,"0.17",97
37325,93192,201606,2016,6,28,"20:15",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",1371,"North America","South of  USA","USA","Puerto Rico",2016,7,4,"Standard Class",4,40,"0.03",97
39028,97427,201607,2016,7,23,"16:53",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",10447,"North America","US Center","USA","Puerto Rico",2016,7,27,"Standard Class",4,40,"0.02",97
41301,103107,201608,2016,8,25,"21:13",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",3780,"Europe","Eastern Europe","Poland","Puerto Rico",2016,8,27,"Standard Class",4,40,"0.2",97
43246,108034,201609,2016,9,23,"06:38",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",2496,"Europe","Eastern Europe","Hungary","Puerto Rico",2016,9,25,"Standard Class",4,40,"0.03",97
55043,137658,201703,2017,3,14,"11:39",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",3918,"LATAM","Central America","Mexico","Puerto Rico",2017,3,18,"Standard Class",4,40,"0.09",97
63823,159539,201707,2017,7,20,"15:41",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",9114,"Europe","Southern Europe","Spain","Puerto Rico",2017,7,24,"Standard Class",4,40,"0.1",97
65561,163852,201708,2017,8,15,"00:35",1,"Golf","Shop By Sport","Under Armour Girls' Toddler Spine Surge Runni",3940,"Europe","Western Europe","France","Puerto Rico",2017,8,17,"Standard Class",4,40,"0.25",97
6105,15255,201503,2015,3,31,"02:30",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10447,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2015,4,2,"First Class",1,50,"0.02",125
6536,16339,201504,2015,4,6,"09:30",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12024,"LATAM","South America","Brazil","Puerto Rico",2015,4,8,"First Class",1,50,"0.04",125
23841,59664,201512,2015,12,15,"00:12",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4406,"Pacific Asia","South Asia","India","Puerto Rico",2015,12,17,"First Class",1,50,"0.1",125
25283,63355,201601,2016,1,5,"01:24",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",6133,"Pacific Asia","South Asia","Pakistan","Puerto Rico",2016,1,5,"Same Day",3,50,"0.17",125
25665,64277,201601,2016,1,10,"15:14",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11650,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,1,16,"Second Class",2,50,"0.16",125
27063,67811,201601,2016,1,31,"01:01",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",8639,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2016,2,2,"First Class",1,50,"0.18",125
29953,74913,201603,2016,3,13,"05:31",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",9451,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,3,17,"Second Class",2,50,"0.13",125
29981,74966,201603,2016,3,13,"15:19",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",8760,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,3,15,"First Class",1,50,"0.1",125
31501,78719,201604,2016,4,4,"19:51",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7101,"North America","South of  USA","USA","Puerto Rico",2016,4,6,"Second Class",2,50,"0.13",125
39926,99604,201608,2016,8,5,"19:30",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11313,"North America","East of USA","USA","Puerto Rico",2016,8,7,"Second Class",2,50,"0.09",125
41283,103047,201608,2016,8,25,"14:55",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1011,"North America","West of USA","USA","Puerto Rico",2016,8,27,"First Class",1,50,"0.18",125
41938,104697,201609,2016,9,4,"04:23",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3561,"Pacific Asia","West Asia","Georgia","Puerto Rico",2016,9,8,"Second Class",2,50,"0.15",125
43901,109650,201610,2016,10,2,"20:07",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10447,"Europe","Eastern Europe","Poland","Puerto Rico",2016,10,4,"First Class",1,50,"0.06",125
53886,134739,201702,2017,2,25,"14:18",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1629,"LATAM","Central America","El Salvador","Puerto Rico",2017,2,27,"Second Class",2,50,"0.04",125
55096,137791,201703,2017,3,15,"06:13",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",6159,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2017,3,17,"First Class",1,50,"0.01",125
65566,163862,201708,2017,8,15,"02:20",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4372,"Europe","Western Europe","Austria","Puerto Rico",2017,8,17,"First Class",1,50,"0.12",125
118,277,201501,2015,1,2,"16:59",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1737,"LATAM","South America","Colombia","Puerto Rico",2015,1,6,"Standard Class",4,50,"0.1",125
1391,3437,201501,2015,1,21,"06:58",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5994,"LATAM","Central America","Nicaragua","Puerto Rico",2015,1,23,"Standard Class",4,50,"0.25",125
4728,11854,201503,2015,3,11,"00:04",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2341,"LATAM","Central America","Honduras","Puerto Rico",2015,3,15,"Standard Class",4,50,"0.16",125
11061,27691,201506,2015,6,11,"10:48",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",698,"Europe","Western Europe","France","Puerto Rico",2015,6,13,"Standard Class",4,50,"0.25",125
15321,38316,201508,2015,8,12,"15:16",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5120,"Europe","Western Europe","Germany","Puerto Rico",2015,8,14,"Standard Class",4,50,"0.06",125
17081,42720,201509,2015,9,7,"07:53",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7898,"Europe","Western Europe","France","Puerto Rico",2015,9,9,"Standard Class",4,50,"  -  ",125
17506,43762,201509,2015,9,13,"12:46",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",9876,"Europe","Western Europe","France","Puerto Rico",2015,9,15,"Standard Class",4,50,"0.05",125
19035,47579,201510,2015,10,5,"20:27",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10679,"Europe","Western Europe","Germany","Puerto Rico",2015,10,11,"Standard Class",4,50,"0.01",125
21833,54599,201511,2015,11,15,"16:43",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12088,"Pacific Asia","Oceania","Australia","Puerto Rico",2015,11,19,"Standard Class",4,50,"0.06",125
23571,58961,201512,2015,12,11,"01:37",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10517,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,13,"Standard Class",4,50,"0.03",125
25691,64336,201601,2016,1,11,"00:21",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1785,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,1,13,"Standard Class",4,50,"0.13",125
33978,84790,201605,2016,5,10,"23:39",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2896,"North America","US Center","USA","Puerto Rico",2016,5,14,"Standard Class",4,50,"0.05",125
35603,88903,201606,2016,6,3,"16:57",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3918,"North America","West of USA","USA","Puerto Rico",2016,6,7,"Standard Class",4,50,"0.02",125
37063,92484,201606,2016,6,25,"00:28",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11610,"North America","US Center","USA","Puerto Rico",2016,6,29,"Standard Class",4,50,"0.05",125
41671,104025,201608,2016,8,31,"06:51",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10306,"Pacific Asia","West Asia","Turkey","Puerto Rico",2016,9,2,"Standard Class",4,50,"0.07",125
43256,108057,201609,2016,9,23,"10:09",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",6887,"Europe","Eastern Europe","Romania","Puerto Rico",2016,9,25,"Standard Class",4,50,"0.1",125
47541,118847,201611,2016,11,24,"23:22",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1387,"Pacific Asia","West Asia","Turkey","Puerto Rico",2016,11,26,"Standard Class",4,50,"0.03",125
51843,129533,201701,2017,1,26,"18:33",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",390,"LATAM","Central America","Guatemala","Puerto Rico",2017,1,30,"Standard Class",4,50,"0.12",125
57596,144073,201704,2017,4,20,"18:05",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2634,"LATAM","Caribbean","Cuba","Puerto Rico",2017,4,22,"Standard Class",4,50,"0.18",125
63575,158910,201707,2017,7,17,"00:48",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10046,"Europe","Northern Europe","Sweden","Puerto Rico",2017,7,23,"Standard Class",4,50,"0.05",125
63611,158995,201707,2017,7,17,"13:24",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5722,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,7,19,"Standard Class",4,50,"0.03",125
63921,159792,201707,2017,7,22,"02:01",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5841,"Europe","Western Europe","France","Puerto Rico",2017,7,24,"Standard Class",4,50,"0.15",125
67603,169021,201709,2017,9,13,"19:59",1,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5053,"Europe","Western Europe","Germany","Puerto Rico",2017,9,17,"Standard Class",4,50,"0.1",125
11331,28332,201506,2015,6,15,"09:24",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",11637,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,6,17,"Second Class",2,60,"0.25",147
15593,38982,201508,2015,8,16,"14:34",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",6067,"Europe","Northern Europe","Sweden","Puerto Rico",2015,8,18,"First Class",1,60,"0.09",147
17296,43238,201509,2015,9,10,"11:12",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",1510,"Europe","Western Europe","France","Puerto Rico",2015,9,12,"Second Class",2,60,"0.02",147
17316,43283,201509,2015,9,10,"18:12",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",24,"Europe","Western Europe","Netherlands","Puerto Rico",2015,9,12,"First Class",1,60,"0.01",147
19671,49177,201510,2015,10,15,"03:16",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",925,"Europe","Western Europe","France","Puerto Rico",2015,10,17,"Second Class",2,60,"0.1",147
29988,74989,201603,2016,3,13,"17:46",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",4016,"Pacific Asia","South Asia","India","Puerto Rico",2016,3,15,"First Class",1,60,"0.2",147
33331,83260,201605,2016,5,1,"12:59",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",1282,"North America","US Center","USA","Puerto Rico",2016,5,3,"Second Class",2,60,"0.16",147
39826,99378,201608,2016,8,4,"08:28",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",8511,"North America","West of USA","USA","Puerto Rico",2016,8,6,"First Class",1,60,"0.05",147
39931,99620,201608,2016,8,5,"21:15",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",11612,"North America","East of USA","USA","Puerto Rico",2016,8,7,"First Class",1,60,"0.2",147
43011,107444,201609,2016,9,19,"20:19",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",7330,"Africa","Southern Africa","South Africa","Puerto Rico",2016,9,21,"Second Class",2,60,"0.01",147
43011,107443,201609,2016,9,19,"20:19",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",7330,"Africa","Southern Africa","South Africa","Puerto Rico",2016,9,21,"Second Class",2,60,"0.02",147
49588,123939,201612,2016,12,24,"20:32",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",7655,"Africa","North Africa","Morocco","Puerto Rico",2016,12,26,"First Class",1,60,"0.09",147
65931,164763,201708,2017,8,20,"10:12",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",2896,"Europe","Southern Europe","Spain","Puerto Rico",2017,8,22,"First Class",1,60,"0.07",147
67205,167966,201709,2017,9,8,"00:33",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",1785,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,9,10,"First Class",1,60,"0.12",147
7923,19798,201504,2015,4,26,"15:25",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",2244,"LATAM","Central America","Mexico","Puerto Rico",2015,4,30,"Standard Class",4,60,"0.17",147
9126,22771,201505,2015,5,14,"04:53",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",3589,"LATAM","South America","Uruguay","Puerto Rico",2015,5,16,"Standard Class",4,60,"0.04",147
13013,32553,201507,2015,7,9,"22:40",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",10670,"Europe","Western Europe","Netherlands","Puerto Rico",2015,7,13,"Standard Class",4,60,"0.1",147
13201,33035,201507,2015,7,12,"16:32",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",7500,"Europe","Western Europe","Germany","Puerto Rico",2015,7,14,"Standard Class",4,60,"0.12",147
19325,48318,201510,2015,10,10,"02:03",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",7136,"Europe","Western Europe","Netherlands","Puerto Rico",2015,10,16,"Standard Class",4,60,"0.16",147
21348,53384,201511,2015,11,8,"14:48",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",10658,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2015,11,12,"Standard Class",4,60,"0.15",147
21833,54600,201511,2015,11,15,"16:43",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",12088,"Pacific Asia","Oceania","Australia","Puerto Rico",2015,11,19,"Standard Class",4,60,"0.2",147
21916,54823,201511,2015,11,16,"21:48",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",9607,"Pacific Asia","South Asia","Pakistan","Puerto Rico",2015,11,18,"Standard Class",4,60,"0.06",147
27558,68982,201602,2016,2,7,"06:26",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",10308,"Pacific Asia","South Asia","India","Puerto Rico",2016,2,11,"Standard Class",4,60,"0.12",147
27558,68985,201602,2016,2,7,"06:26",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",10308,"Pacific Asia","South Asia","India","Puerto Rico",2016,2,11,"Standard Class",4,60,"0.1",147
29345,73416,201603,2016,3,4,"08:30",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",11876,"Pacific Asia","Southeast Asia","Malaysia","Puerto Rico",2016,3,10,"Standard Class",4,60,"0.02",147
29685,74265,201603,2016,3,9,"07:37",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",10380,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,3,15,"Standard Class",4,60,"0.16",147
29818,74618,201603,2016,3,11,"06:13",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",8059,"Pacific Asia","Southeast Asia","Singapore","Puerto Rico",2016,3,15,"Standard Class",4,60,"0.03",147
35293,88134,201605,2016,5,30,"04:21",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",6080,"North America","US Center","USA","Puerto Rico",2016,6,3,"Standard Class",4,60,"0.2",147
35295,88146,201605,2016,5,30,"05:03",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",6783,"North America","US Center","USA","Puerto Rico",2016,6,5,"Standard Class",4,60,"0.18",147
35566,88817,201606,2016,6,3,"04:00",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",637,"North America","West of USA","USA","Puerto Rico",2016,6,5,"Standard Class",4,60,"0.02",147
35911,89682,201606,2016,6,8,"04:52",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",4105,"North America","US Center","USA","Puerto Rico",2016,6,10,"Standard Class",4,60,"0.02",147
37026,92395,201606,2016,6,24,"11:30",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",9992,"North America","US Center","USA","Puerto Rico",2016,6,26,"Standard Class",4,60,"0.2",147
39351,98242,201607,2016,7,28,"10:03",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",344,"North America","West of USA","USA","Puerto Rico",2016,7,30,"Standard Class",4,60,"0.07",147
39861,99441,201608,2016,8,4,"20:44",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",2911,"North America","South of  USA","USA","Puerto Rico",2016,8,6,"Standard Class",4,60,"0.03",147
39911,99565,201608,2016,8,5,"14:15",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",11426,"North America","West of USA","USA","Puerto Rico",2016,8,7,"Standard Class",4,60,"  -  ",147
41301,103110,201608,2016,8,25,"21:13",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",3780,"Europe","Eastern Europe","Poland","Puerto Rico",2016,8,27,"Standard Class",4,60,"0.05",147
43256,108060,201609,2016,9,23,"10:09",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",6887,"Europe","Eastern Europe","Romania","Puerto Rico",2016,9,25,"Standard Class",4,60,"0.12",147
55931,139847,201703,2017,3,27,"10:46",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",4348,"LATAM","Central America","Panama","Puerto Rico",2017,3,29,"Standard Class",4,60,"  -  ",147
57346,143441,201704,2017,4,17,"02:30",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",390,"LATAM","Central America","Panama","Puerto Rico",2017,4,19,"Standard Class",4,60,"0.06",147
57988,145089,201704,2017,4,26,"11:25",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",10391,"LATAM","South America","Brazil","Puerto Rico",2017,4,30,"Standard Class",4,60,"0.16",147
61308,153373,201706,2017,6,13,"22:34",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",4056,"LATAM","South America","Brazil","Puerto Rico",2017,6,17,"Standard Class",4,60,"0.17",147
65231,163022,201708,2017,8,10,"04:58",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",9257,"Europe","Northern Europe","Sweden","Puerto Rico",2017,8,12,"Standard Class",4,60,"0.02",147
67656,169148,201709,2017,9,14,"14:33",1,"Apparel","Cleats","Perfect Fitness Perfect Rip Deck",11889,"Europe","Western Europe","Germany","Puerto Rico",2017,9,16,"Standard Class",4,60,"0.05",147
